data,canal_marketing,investimento_marketing,roi_marketing,volume_vendas,ticket_medio,clientes_recorrentes,churn_rate,nps,custo_operacional,faturamento,inadimplencia
2033-08-06,Google Ads,28769.11,5.53,663,76.9,1247,0.0119,55,112013.82,50984.7,0.067
2033-08-07,Outdoor,945.43,0.74,2987,182.6,1954,0.0495,57,116485.92,545426.2,0.1791
2033-08-08,TV,13261.64,4.9,1440,100.7,1223,0.0408,30,131653.09,145008.0,0.1206
2033-08-09,Google Ads,20637.72,4.65,3837,136.43,2346,0.0651,85,33886.03,523481.91,0.096
2033-08-10,Rádio,23273.17,3.1,1537,139.21,1700,0.0511,10,147915.54,213965.77,0.118
2033-08-11,Facebook Ads,15235.1,2.01,194,127.25,229,0.1252,41,115665.32,24686.5,0.1796
2033-08-12,Rádio,2130.92,6.56,3396,73.48,77,0.0054,2,27795.94,249538.08,0.0466
2033-08-13,WhatsApp,29711.31,0.9,1048,198.65,1894,0.0985,56,126904.59,208185.2,0.1935
2033-08-14,Instagram,26445.66,1.02,4748,75.89,2214,0.1013,13,77349.09,360325.72,0.1366
2033-08-15,Instagram,14508.53,3.8,2792,162.73,2800,0.1008,45,14649.22,454342.16,0.1725
2033-08-16,Instagram,2379.81,2.39,4261,168.7,2754,0.0805,18,24146.06,718830.7,0.1098
2033-08-17,Rádio,49732.41,6.09,3381,71.77,2929,0.0936,59,67914.53,242654.37,0.055
2033-08-18,TV,24358.32,5.26,1597,189.97,311,0.1225,30,81923.49,303382.09,0.1178
2033-08-19,Facebook Ads,37922.21,6.29,4860,123.16,2723,0.1187,35,142386.4,598557.6,0.0229
2033-08-20,Instagram,22889.54,2.94,2831,144.33,2882,0.01,31,36278.31,408598.23,0.1719
2033-08-21,WhatsApp,2636.93,6.05,2843,146.33,246,0.0094,62,73745.15,416016.19,0.1334
2033-08-22,WhatsApp,15825.24,6.97,4375,125.74,1510,0.1266,25,37753.97,550112.5,0.0637
2033-08-23,Instagram,16345.45,3.09,2981,71.3,2781,0.0883,64,85968.1,212545.3,0.0621
2033-08-24,Instagram,41998.47,3.05,301,162.76,1712,0.1438,1,136851.12,48990.76,0.1815
2033-08-25,Facebook Ads,32884.38,7.25,1598,137.27,2971,0.0676,69,87323.83,219357.46,0.1698
2033-08-26,Instagram,14133.78,0.87,3186,67.8,1483,0.0306,44,78960.23,216010.8,0.155
2033-08-27,Facebook Ads,48403.13,3.13,3213,155.05,382,0.0736,77,113768.76,498175.65,0.0888
2033-08-28,WhatsApp,16416.32,1.39,2690,155.41,2817,0.0683,91,26403.96,418052.9,0.1758
2033-08-29,Instagram,49912.58,0.72,2048,132.27,1231,0.08,96,136314.17,270888.96,0.0569
2033-08-30,Rádio,49810.1,1.35,3704,63.58,1825,0.1222,24,88756.93,235500.32,0.0146
2033-08-31,Outdoor,9964.92,3.73,4063,102.9,128,0.1001,39,104514.87,418082.7,0.0922
2033-09-01,Rádio,15980.69,5.65,793,57.64,1917,0.0319,17,123749.31,45708.52,0.1847
2033-09-02,WhatsApp,24559.19,2.67,1819,121.64,1942,0.1115,97,97080.49,221263.16,0.1185
2033-09-03,Facebook Ads,33372.98,6.87,4033,185.97,246,0.0908,11,97974.75,750017.01,0.0536
2033-09-04,Rádio,26638.35,3.78,3832,50.34,1833,0.0889,90,110795.11,192902.88,0.1337
2033-09-05,Facebook Ads,48487.35,7.76,2759,90.0,275,0.1033,23,12574.3,248310.0,0.1515
2033-09-06,Rádio,36337.46,7.66,1821,169.98,2692,0.0868,96,60420.52,309533.58,0.1146
2033-09-07,Rádio,10996.22,6.3,4151,51.48,1611,0.0713,78,144625.83,213693.48,0.1701
2033-09-08,Facebook Ads,5702.33,7.49,2391,51.53,784,0.0979,42,42400.7,123208.23,0.1226
2033-09-09,TV,34575.86,5.8,4299,141.62,1412,0.1099,31,83627.04,608824.38,0.0282
2033-09-10,Rádio,8343.4,7.22,2798,168.38,1629,0.0377,80,30436.98,471127.24,0.1638
2033-09-11,Instagram,39490.0,2.27,3474,166.48,1669,0.0771,98,51874.78,578351.52,0.0378
2033-09-12,Outdoor,15896.32,3.09,1110,166.94,2092,0.0714,46,108976.61,185303.4,0.1777
2033-09-13,WhatsApp,16681.22,6.15,1141,104.15,2634,0.0108,44,98248.63,118835.15,0.1092
2033-09-14,TV,1034.52,3.68,1657,182.41,269,0.126,34,65075.87,302253.37,0.1491
2033-09-15,Facebook Ads,35200.06,6.78,1307,51.93,2390,0.0597,76,141021.05,67872.51,0.1947
2033-09-16,TV,6106.85,7.08,1780,96.83,1277,0.0155,8,117381.79,172357.4,0.0921
2033-09-17,Google Ads,38757.59,2.75,3721,100.58,1778,0.0714,9,43848.96,374258.18,0.0973
2033-09-18,Google Ads,24847.46,6.68,3452,74.84,251,0.0284,64,72489.72,258347.68,0.1669
2033-09-19,Rádio,39321.85,1.66,1778,100.43,1939,0.1071,58,132315.0,178564.54,0.0309
2033-09-20,Rádio,29404.36,3.01,3696,137.88,2129,0.0879,97,8257.3,509604.48,0.0153
2033-09-21,Instagram,4580.45,4.38,2845,128.04,1763,0.0442,56,89312.61,364273.8,0.1248
2033-09-22,Outdoor,38399.79,2.2,3645,97.91,2813,0.1428,88,38634.26,356881.95,0.0418
2033-09-23,WhatsApp,3955.07,4.84,3093,162.4,802,0.0473,85,14253.92,502303.2,0.0586
2033-09-24,TV,24195.74,4.84,880,157.22,1066,0.0855,9,137364.86,138353.6,0.1955
2033-09-25,Google Ads,9031.29,2.05,1045,92.1,164,0.1212,89,123361.04,96244.5,0.1341
2033-09-26,Rádio,37740.59,6.47,3528,98.48,2819,0.0795,18,31867.57,347437.44,0.1726
2033-09-27,WhatsApp,45623.77,5.24,3198,93.13,1295,0.1443,49,126357.24,297829.74,0.1806
2033-09-28,TV,27929.25,2.88,647,69.33,2279,0.1274,67,26231.97,44856.51,0.0331
2033-09-29,Rádio,26593.79,2.24,2307,162.92,2868,0.1385,4,74043.4,375856.44,0.1863
2033-09-30,Rádio,38316.18,7.09,3084,56.94,518,0.059,28,110237.13,175602.96,0.1746
2033-10-01,Google Ads,751.4,6.77,2690,72.59,475,0.0845,4,82401.81,195267.1,0.0186
2033-10-02,Google Ads,45929.05,2.22,2274,65.8,1625,0.1268,59,128363.2,149629.2,0.1957
2033-10-03,Rádio,10273.72,0.77,1897,173.8,1915,0.136,64,94447.29,329698.6,0.0971
2033-10-04,Facebook Ads,49213.88,6.53,1980,56.6,883,0.1419,27,67632.99,112068.0,0.1952
2033-10-05,Rádio,36944.57,5.12,3156,149.69,2078,0.1325,82,139148.5,472421.64,0.1665
2033-10-06,WhatsApp,38825.43,1.26,2357,56.67,2582,0.111,99,10262.73,133571.19,0.0936
2033-10-07,Rádio,32982.05,4.91,2297,167.97,60,0.0085,0,75817.83,385827.09,0.1072
2033-10-08,Instagram,23847.33,3.89,130,186.91,1458,0.0507,28,100813.32,24298.3,0.0623
2033-10-09,Outdoor,28795.57,6.31,711,123.03,2139,0.0237,50,126228.47,87474.33,0.1025
2033-10-10,Instagram,2796.94,2.07,4497,170.68,1775,0.0274,35,83467.7,767547.96,0.0304
2033-10-11,Instagram,31386.0,3.9,3110,155.96,2220,0.0472,31,133400.07,485035.6,0.1826
2033-10-12,Facebook Ads,31491.86,1.67,3012,169.35,2798,0.0158,63,66810.14,510082.2,0.1455
2033-10-13,Facebook Ads,44614.44,7.68,3902,165.02,2349,0.0402,13,50983.64,643908.04,0.163
2033-10-14,Rádio,25529.99,6.34,2912,80.81,1022,0.1438,31,146202.75,235318.72,0.1109
2033-10-15,Instagram,4318.65,6.03,782,124.93,653,0.0502,8,101741.24,97695.26,0.0339
2033-10-16,Facebook Ads,15656.7,5.68,356,194.06,262,0.0282,82,66737.84,69085.36,0.1121
2033-10-17,Google Ads,32953.66,3.68,1039,101.53,2365,0.1092,10,132337.51,105489.67,0.0725
2033-10-18,Rádio,12343.31,7.42,2994,195.57,2804,0.1251,47,104046.66,585536.58,0.0119
2033-10-19,WhatsApp,14386.13,1.05,3285,137.47,589,0.0505,50,97500.53,451588.95,0.1269
2033-10-20,Outdoor,41113.22,6.52,876,119.24,755,0.0454,3,110638.0,104454.24,0.1722
2033-10-21,TV,29423.83,2.11,2832,148.66,1808,0.0401,40,112052.5,421005.12,0.145
2033-10-22,Rádio,25672.11,2.93,831,172.38,2716,0.062,24,76482.59,143247.78,0.0525
2033-10-23,TV,16263.37,4.4,2142,109.13,1734,0.0176,16,65799.6,233756.46,0.1656
2033-10-24,Instagram,36680.94,6.37,1069,54.94,1208,0.102,46,136845.99,58730.86,0.0688
2033-10-25,Outdoor,14742.06,6.79,202,156.32,547,0.1242,7,77100.92,31576.64,0.0515
2033-10-26,TV,36984.64,4.88,1183,193.43,831,0.1012,57,36294.14,228827.69,0.1926
2033-10-27,Instagram,3970.02,3.52,4962,143.75,1959,0.0661,0,80632.4,713287.5,0.0132
2033-10-28,Google Ads,43294.8,7.6,3170,78.26,175,0.0469,1,9991.2,248084.2,0.0418
2033-10-29,TV,25228.54,2.35,3848,87.24,1576,0.0644,9,109881.16,335699.52,0.0987
2033-10-30,Outdoor,22206.15,6.52,471,186.46,890,0.0665,90,23412.69,87822.66,0.0417
2033-10-31,Rádio,30745.66,5.09,778,52.03,1032,0.1016,26,21200.02,40479.34,0.0417
2033-11-01,Instagram,31397.51,3.33,301,132.31,1391,0.1396,12,142221.64,39825.31,0.1305
2033-11-02,Rádio,7035.74,0.51,188,73.8,61,0.0152,62,117020.72,13874.4,0.1656
2033-11-03,Outdoor,37933.56,3.85,2096,92.41,1550,0.1432,10,65063.17,193691.36,0.1357
2033-11-04,Facebook Ads,14158.45,2.58,4594,96.05,1367,0.137,13,39738.54,441253.7,0.0293
2033-11-05,Instagram,45295.61,1.28,287,82.89,1513,0.0221,95,127306.12,23789.43,0.1801
2033-11-06,TV,40983.61,1.06,4847,168.85,1880,0.0316,79,145444.66,818415.95,0.1853
2033-11-07,Instagram,17640.17,3.11,1654,99.83,565,0.0502,92,78711.35,165118.82,0.0634
2033-11-08,Rádio,40483.1,5.11,4782,101.82,2413,0.0862,97,89111.03,486903.24,0.1151
2033-11-09,Google Ads,18141.33,6.78,329,117.95,1753,0.0245,25,40242.76,38805.55,0.1022
2033-11-10,Instagram,5496.91,1.88,3652,185.34,1197,0.034,68,90441.29,676861.68,0.137
2033-11-11,TV,48113.47,3.68,154,153.23,2411,0.1359,82,63086.66,23597.42,0.1958
2033-11-12,Facebook Ads,32803.8,3.44,4466,59.26,2644,0.0208,38,127608.88,264655.16,0.1974
2033-11-13,WhatsApp,23076.93,4.35,4131,55.89,1598,0.0628,91,59681.39,230881.59,0.1067
2033-11-14,Google Ads,20189.78,6.57,1223,134.96,2136,0.1156,27,99072.98,165056.08,0.0275
2033-11-15,Facebook Ads,16572.91,4.65,3240,183.06,2350,0.1338,16,34502.57,593114.4,0.0735
2033-11-16,Instagram,49081.66,6.85,3470,98.49,2400,0.0537,36,18147.56,341760.3,0.0886
2033-11-17,Rádio,7169.99,4.39,1652,87.17,1028,0.0288,82,10851.51,144004.84,0.1116
2033-11-18,Outdoor,16082.85,5.03,215,162.23,2355,0.1119,26,65268.59,34879.45,0.1925
2033-11-19,Rádio,24532.13,3.78,3713,140.31,2639,0.117,75,28711.66,520971.03,0.0599
2033-11-20,TV,24160.98,6.67,4518,134.75,2056,0.1471,66,149054.63,608800.5,0.112
2033-11-21,Rádio,23832.64,7.43,2710,72.4,2737,0.0252,67,120765.59,196204.0,0.0653
2033-11-22,Google Ads,9201.3,5.29,459,76.39,1896,0.1079,46,105539.11,35063.01,0.1847
2033-11-23,Rádio,7674.16,6.66,127,92.27,2649,0.0655,74,121481.18,11718.29,0.1981
2033-11-24,TV,13111.0,0.94,3937,81.03,2558,0.1376,33,43098.35,319015.11,0.1754
2033-11-25,WhatsApp,45769.04,7.3,3633,195.72,273,0.0641,17,132493.28,711050.76,0.0744
2033-11-26,Instagram,6096.12,1.92,1518,52.79,2189,0.0697,34,149367.28,80135.22,0.0628
2033-11-27,Outdoor,37992.54,2.42,4139,143.91,329,0.0234,17,47028.9,595643.49,0.0919
2033-11-28,Instagram,37998.65,0.9,3016,127.64,1243,0.0515,69,147774.06,384962.24,0.152
2033-11-29,Rádio,40583.63,7.74,1394,98.49,1869,0.0631,33,51457.5,137295.06,0.0118
2033-11-30,Facebook Ads,44387.47,6.89,3729,183.14,1807,0.0075,32,6699.85,682929.06,0.1991
2033-12-01,Instagram,13520.29,7.35,2175,150.52,2095,0.0684,71,58246.04,327381.0,0.1778
2033-12-02,WhatsApp,11615.69,6.85,4939,199.75,297,0.0538,83,149639.68,986565.25,0.0145
2033-12-03,Rádio,23542.53,4.1,3777,75.3,1434,0.1216,83,97096.93,284408.1,0.0826
2033-12-04,Outdoor,13621.91,7.43,3253,63.18,1422,0.0205,42,105843.52,205524.54,0.1407
2033-12-05,TV,36848.34,7.77,1878,70.91,2963,0.1152,81,39560.34,133168.98,0.0559
2033-12-06,WhatsApp,31979.01,4.27,4775,90.39,2175,0.1085,26,26158.41,431612.25,0.0371
2033-12-07,Rádio,43811.89,1.82,3994,112.52,2555,0.0401,47,133399.01,449404.88,0.1296
2033-12-08,WhatsApp,4595.55,5.44,2598,179.39,2683,0.0171,68,64941.87,466055.22,0.1817
2033-12-09,Instagram,45796.63,7.82,4628,92.54,94,0.1271,70,5595.6,428275.12,0.1916
2033-12-10,Outdoor,15020.76,7.04,473,187.29,2135,0.0412,21,47665.66,88588.17,0.012
2033-12-11,TV,24789.37,6.96,2365,119.44,465,0.0261,33,33381.16,282475.6,0.1761
2033-12-12,Rádio,22211.27,7.5,1231,147.06,2342,0.0571,42,92546.98,181030.86,0.1165
2033-12-13,Google Ads,38135.43,7.2,1942,89.66,2590,0.0631,76,114637.86,174119.72,0.0552
2033-12-14,TV,21306.5,6.32,1673,73.4,2420,0.0523,95,77137.28,122798.2,0.1272
2033-12-15,Google Ads,47205.88,5.89,4544,180.42,1325,0.1466,87,31955.36,819828.48,0.1992
2033-12-16,WhatsApp,45175.43,2.49,887,66.43,2565,0.1327,15,13404.85,58923.41,0.0625
2033-12-17,Facebook Ads,43671.98,5.16,1645,166.1,1134,0.1316,13,50462.43,273234.5,0.0626
2033-12-18,TV,4027.29,4.41,4221,137.15,1192,0.0628,38,121864.69,578910.15,0.1428
2033-12-19,WhatsApp,42785.77,6.96,469,179.17,136,0.1446,70,65829.46,84030.73,0.0182
2033-12-20,Google Ads,39190.95,4.19,4474,157.67,2177,0.1042,11,41576.41,705415.58,0.1659
2033-12-21,Instagram,5623.89,1.46,1802,92.25,277,0.1256,83,8005.09,166234.5,0.134
2033-12-22,Instagram,5817.01,0.54,1757,136.16,2580,0.0776,96,76929.0,239233.12,0.1698
2033-12-23,Facebook Ads,5507.61,5.58,2028,51.96,1888,0.0283,54,104299.21,105374.88,0.0538
2033-12-24,TV,1060.96,4.62,4155,121.28,672,0.1336,5,32597.77,503918.4,0.171
2033-12-25,TV,27657.4,2.98,706,62.9,1656,0.0755,39,82892.38,44407.4,0.0952
2033-12-26,TV,48683.02,1.77,2676,114.34,534,0.1454,90,66007.12,305973.84,0.0352
2033-12-27,WhatsApp,22214.89,4.0,4224,66.44,2937,0.042,12,107072.41,280642.56,0.1813
2033-12-28,Outdoor,27267.5,1.25,422,193.32,74,0.1489,68,129787.71,81581.04,0.144
2033-12-29,Outdoor,48414.5,3.02,1976,128.46,1864,0.0373,23,49522.09,253836.96,0.042
2033-12-30,Facebook Ads,13131.52,3.34,683,186.98,1275,0.0584,73,136191.81,127707.34,0.0568
2033-12-31,TV,42994.28,3.99,2909,53.35,1298,0.0911,58,107508.01,155195.15,0.0611
2034-01-01,WhatsApp,27546.33,4.0,755,145.65,828,0.1055,45,10389.09,109965.75,0.193
2034-01-02,Instagram,28689.09,2.43,4981,96.04,980,0.1094,95,119730.22,478375.24,0.1784
2034-01-03,Google Ads,17487.11,6.88,322,114.77,2892,0.0741,72,76720.92,36955.94,0.0758
2034-01-04,WhatsApp,28298.43,3.17,2222,180.96,1652,0.0161,98,142091.83,402093.12,0.0987
2034-01-05,Outdoor,4120.55,2.22,2320,197.0,1632,0.0769,43,51926.57,457040.0,0.0642
2034-01-06,Outdoor,38349.86,1.82,3650,86.97,802,0.0535,75,90725.98,317440.5,0.1511
2034-01-07,Instagram,14592.04,2.92,2542,192.24,1763,0.1004,10,143641.2,488674.08,0.0406
2034-01-08,Instagram,44436.61,1.01,4085,153.31,1150,0.0314,60,44318.16,626271.35,0.0743
2034-01-09,Google Ads,18708.61,0.75,266,192.71,475,0.0621,35,73433.26,51260.86,0.1252
2034-01-10,Instagram,7569.79,5.04,2116,134.36,709,0.1451,71,114111.85,284305.76,0.1767
2034-01-11,Facebook Ads,34946.14,5.14,217,194.11,1567,0.0179,9,105209.31,42121.87,0.1308
2034-01-12,Google Ads,8646.62,4.47,1909,183.87,2782,0.0923,77,126611.97,351007.83,0.1885
2034-01-13,Instagram,37807.19,6.22,2306,69.29,596,0.0181,93,80370.52,159782.74,0.1869
2034-01-14,Rádio,48421.56,0.79,1350,96.62,1150,0.0278,0,51243.57,130437.0,0.1465
2034-01-15,WhatsApp,39087.87,7.52,4106,86.46,2152,0.0927,62,82587.27,355004.76,0.063
2034-01-16,Instagram,1611.24,1.21,3209,135.81,1546,0.0694,11,55744.2,435814.29,0.1398
2034-01-17,Facebook Ads,30194.35,5.56,4658,170.42,1512,0.0845,4,30582.43,793816.36,0.0466
2034-01-18,TV,34922.83,1.5,1771,163.91,1785,0.1326,77,85470.61,290284.61,0.0733
2034-01-19,Instagram,41360.19,7.1,2251,159.01,1821,0.1235,35,12015.18,357931.51,0.154
2034-01-20,Outdoor,3272.11,4.33,2397,106.29,2411,0.1338,16,10303.42,254777.13,0.1716
2034-01-21,Outdoor,24265.34,1.12,1136,70.95,1393,0.0944,57,14363.16,80599.2,0.0892
2034-01-22,Outdoor,27000.86,5.13,2714,81.59,2317,0.076,21,102528.62,221435.26,0.1095
2034-01-23,TV,8871.68,0.57,1979,161.25,1444,0.0716,30,64013.09,319113.75,0.0834
2034-01-24,Outdoor,16461.27,6.32,696,72.13,1289,0.1123,25,76646.7,50202.48,0.1011
2034-01-25,Rádio,22290.98,5.38,720,83.44,98,0.0806,12,54792.84,60076.8,0.1074
2034-01-26,Instagram,41743.88,2.09,170,113.68,1870,0.0203,62,41777.25,19325.6,0.1414
2034-01-27,Outdoor,46505.67,3.31,1903,60.82,2560,0.0256,66,56954.25,115740.46,0.1526
2034-01-28,Google Ads,31606.93,0.56,4633,81.9,2215,0.0568,62,33039.83,379442.7,0.1953
2034-01-29,TV,20049.79,5.7,1167,72.47,2179,0.0148,10,103419.9,84572.49,0.0932
2034-01-30,Rádio,13074.54,2.92,2025,192.7,1796,0.0397,68,19751.65,390217.5,0.0258
2034-01-31,Google Ads,49115.69,4.79,1137,78.73,545,0.1002,63,79950.6,89516.01,0.1408
2034-02-01,Google Ads,49159.49,7.68,3542,179.27,683,0.0068,67,74139.91,634974.34,0.1047
2034-02-02,Google Ads,46286.36,2.75,3283,67.22,2934,0.0926,31,48778.92,220683.26,0.1698
2034-02-03,Google Ads,39390.62,7.93,1502,180.45,651,0.117,73,19831.96,271035.9,0.0378
2034-02-04,Instagram,16626.09,5.25,2461,139.92,2867,0.0297,9,106986.87,344343.12,0.1325
2034-02-05,Outdoor,40941.52,2.32,1538,177.46,2770,0.0312,53,87583.35,272933.48,0.0973
2034-02-06,WhatsApp,20735.25,3.78,3911,180.1,225,0.0092,54,122374.07,704371.1,0.0897
2034-02-07,Instagram,16675.27,6.05,584,139.46,2902,0.0793,81,39150.94,81444.64,0.1173
2034-02-08,Instagram,37370.84,3.85,4364,187.65,688,0.0999,61,119776.8,818904.6,0.14
2034-02-09,Rádio,4442.87,1.01,4998,137.82,346,0.0713,54,47332.13,688824.36,0.1717
2034-02-10,Rádio,2903.85,1.76,345,156.88,1333,0.0615,86,21325.66,54123.6,0.0547
2034-02-11,Outdoor,22673.71,6.43,3471,112.41,1924,0.0709,81,24562.86,390175.11,0.0657
2034-02-12,WhatsApp,22559.12,5.36,1450,187.11,524,0.1183,34,37053.48,271309.5,0.1142
2034-02-13,Rádio,44834.39,4.77,629,173.62,1696,0.0099,66,103952.19,109206.98,0.0758
2034-02-14,Outdoor,6744.58,1.76,3914,75.01,2008,0.1187,64,40374.45,293589.14,0.118
2034-02-15,Outdoor,6602.55,6.78,1888,136.46,2633,0.1016,16,92561.29,257636.48,0.048
2034-02-16,Facebook Ads,7798.9,7.71,1802,184.52,1110,0.04,41,42195.8,332505.04,0.0685
2034-02-17,WhatsApp,1971.94,0.81,3725,168.96,1838,0.0811,58,57957.4,629376.0,0.0717
2034-02-18,Rádio,4050.72,1.09,3420,194.38,74,0.0121,69,134009.58,664779.6,0.1985
2034-02-19,WhatsApp,33163.56,7.14,859,84.7,398,0.06,10,77552.5,72757.3,0.1723
2034-02-20,Instagram,21863.42,6.62,1503,105.12,686,0.0302,77,92036.51,157995.36,0.1692
2034-02-21,Instagram,38298.35,5.13,897,126.08,276,0.0082,27,32445.14,113093.76,0.1076
2034-02-22,WhatsApp,49633.59,7.59,631,84.9,1421,0.0568,38,24068.38,53571.9,0.0987
2034-02-23,Facebook Ads,33122.22,5.35,2017,109.11,87,0.1103,53,64911.14,220074.87,0.0233
2034-02-24,Facebook Ads,2997.55,2.12,4237,130.63,1456,0.1385,99,129030.9,553479.31,0.0475
2034-02-25,WhatsApp,5675.86,5.96,3516,78.7,2667,0.101,10,39933.93,276709.2,0.1801
2034-02-26,Rádio,44109.7,5.34,698,88.5,2333,0.0633,57,95145.41,61773.0,0.1099
2034-02-27,TV,26611.05,7.89,405,68.73,1254,0.1499,39,131453.95,27835.65,0.1976
2034-02-28,Facebook Ads,41329.44,2.1,3009,157.01,2211,0.046,3,140489.51,472443.09,0.1224
2034-03-01,Google Ads,42902.31,4.98,778,104.23,2403,0.0321,63,149099.59,81090.94,0.0817
2034-03-02,Instagram,46419.89,6.35,3484,83.04,2229,0.0722,47,115628.79,289311.36,0.0621
2034-03-03,WhatsApp,47516.55,3.04,830,126.1,397,0.0782,69,15876.47,104663.0,0.1845
2034-03-04,Google Ads,27963.88,3.35,2125,60.24,1253,0.0564,82,131361.99,128010.0,0.0804
2034-03-05,WhatsApp,17380.5,7.16,4328,188.51,2512,0.1058,30,133417.35,815871.28,0.0378
2034-03-06,Outdoor,48112.31,3.53,2866,94.17,1032,0.0317,1,85806.01,269891.22,0.0629
2034-03-07,Instagram,27596.62,5.19,2198,182.97,781,0.079,42,14777.59,402168.06,0.1327
2034-03-08,Instagram,3680.51,7.17,491,124.64,2751,0.0775,88,74116.47,61198.24,0.0353
2034-03-09,Facebook Ads,32317.44,2.07,2843,177.52,2482,0.1244,40,35551.51,504689.36,0.0274
2034-03-10,Facebook Ads,29590.4,7.86,3884,87.06,2609,0.1394,59,69105.52,338141.04,0.0969
2034-03-11,Google Ads,44841.75,5.76,3937,76.29,1116,0.1012,74,109998.34,300353.73,0.0259
2034-03-12,Outdoor,32832.77,4.22,4703,177.41,1553,0.0493,45,101794.84,834359.23,0.0847
2034-03-13,WhatsApp,17778.1,3.73,1785,81.94,1191,0.105,39,118098.82,146262.9,0.0713
2034-03-14,Outdoor,48328.17,7.66,3014,161.93,1644,0.0414,58,74095.8,488057.02,0.0844
2034-03-15,Instagram,40180.16,2.04,1518,101.69,2158,0.1451,44,79064.85,154365.42,0.1027
2034-03-16,Google Ads,31705.67,2.84,4291,162.23,2650,0.1242,41,140674.94,696128.93,0.0452
2034-03-17,TV,14999.8,2.81,4301,186.15,1859,0.0675,20,96521.63,800631.15,0.0941
2034-03-18,Google Ads,18990.24,2.67,4190,197.25,2285,0.1187,2,113393.39,826477.5,0.0787
2034-03-19,Rádio,33663.51,4.01,3826,103.97,502,0.0643,65,101355.0,397789.22,0.1611
2034-03-20,Google Ads,4063.05,7.92,4873,105.13,2944,0.0158,10,97870.38,512298.49,0.142
2034-03-21,Outdoor,13205.69,7.17,3729,197.21,2284,0.1075,23,137463.61,735396.09,0.1758
2034-03-22,Rádio,35838.1,2.96,3413,179.23,1813,0.0637,49,56690.44,611711.99,0.1371
2034-03-23,Rádio,24260.92,3.67,4985,56.76,213,0.1399,87,67015.1,282948.6,0.033
2034-03-24,Rádio,20418.48,5.52,4710,136.02,1497,0.0495,20,60063.81,640654.2,0.1063
2034-03-25,TV,7997.15,0.63,1184,77.19,151,0.1273,24,115953.55,91392.96,0.1511
2034-03-26,Google Ads,22371.53,6.65,1107,199.1,1502,0.1037,3,130920.84,220403.7,0.1699
2034-03-27,Outdoor,38649.25,7.1,1417,70.84,740,0.1287,42,56837.85,100380.28,0.0444
2034-03-28,Google Ads,13568.64,6.93,2449,133.9,1500,0.0473,46,25640.32,327921.1,0.0525
2034-03-29,TV,767.23,3.31,2793,149.78,2675,0.0719,22,76645.46,418335.54,0.1738
2034-03-30,Instagram,33590.99,3.96,2378,190.56,2708,0.1244,59,147727.64,453151.68,0.1022
2034-03-31,Facebook Ads,48645.02,0.59,3822,177.09,2016,0.0984,87,34533.86,676837.98,0.096
2034-04-01,Outdoor,30537.91,3.5,3793,86.86,585,0.0572,20,70540.14,329459.98,0.1039
2034-04-02,Outdoor,6436.13,3.95,4492,135.89,2858,0.0792,65,44351.09,610417.88,0.0429
2034-04-03,Google Ads,16376.29,7.3,4650,193.04,2075,0.1494,86,138788.44,897636.0,0.1293
2034-04-04,Facebook Ads,43448.26,7.2,4435,160.36,1750,0.1126,50,84883.01,711196.6,0.1635
2034-04-05,WhatsApp,12012.12,7.75,3347,153.25,2993,0.0941,14,88917.95,512927.75,0.169
2034-04-06,WhatsApp,30580.95,7.14,3234,163.24,1513,0.125,57,6197.88,527918.16,0.0158
2034-04-07,TV,20432.22,0.56,2698,98.38,1679,0.0691,25,99653.06,265429.24,0.1459
2034-04-08,WhatsApp,10788.26,5.31,2285,159.39,1928,0.1428,89,49421.1,364206.15,0.0273
2034-04-09,Outdoor,40763.64,1.01,4152,84.93,173,0.085,91,79445.37,352629.36,0.1937
2034-04-10,WhatsApp,37270.15,2.54,4649,114.22,2765,0.0524,58,82004.77,531008.78,0.1016
2034-04-11,Instagram,33248.76,4.84,3924,183.49,2446,0.0175,89,90872.56,720014.76,0.1573
2034-04-12,Instagram,12198.66,5.75,3620,52.85,298,0.0595,44,124413.21,191317.0,0.1282
2034-04-13,Instagram,5343.92,5.41,1349,112.15,2021,0.0875,65,48345.52,151290.35,0.1909
2034-04-14,WhatsApp,29019.89,0.87,2174,90.02,1344,0.107,34,42143.4,195703.48,0.195
2034-04-15,TV,27907.05,1.28,2604,79.79,1502,0.1319,95,120392.28,207773.16,0.063
2034-04-16,Rádio,9825.06,1.46,4890,175.79,1643,0.1419,93,109214.19,859613.1,0.1017
2034-04-17,Rádio,3284.21,1.19,4905,154.47,2804,0.0199,63,37714.17,757675.35,0.1058
2034-04-18,Facebook Ads,4495.07,1.84,2114,66.89,762,0.0921,83,5121.27,141405.46,0.0438
2034-04-19,Rádio,49642.16,5.66,1048,124.17,296,0.1017,76,101560.77,130130.16,0.1817
2034-04-20,Rádio,39287.4,6.73,206,120.04,530,0.0299,26,27790.81,24728.24,0.0764
2034-04-21,Instagram,46138.38,3.57,2591,71.38,2195,0.0841,86,143764.46,184945.58,0.0266
2034-04-22,Instagram,10155.21,5.7,4792,169.96,2426,0.0536,79,92639.06,814448.32,0.0394
2034-04-23,WhatsApp,48048.14,2.0,254,105.0,1498,0.0162,30,128199.51,26670.0,0.1075
2034-04-24,Facebook Ads,7561.39,7.8,3340,164.29,1078,0.0146,11,121815.12,548728.6,0.1775
