ID_Botijao,Data,Hora,Estoque_Atual,Total_Distribuido,Distribuicao_Diaria,Limite_Reposicao,Capacidade_Botijao,Taxa_Uso_Diario,Previsao_Esgotamento_Dias,Tipo_Cliente,Custo_Reposicao,Preco_Venda,Margem_Lucro,Rota_Entrega,Tempo_Entrega,Distancia_Percorrida,Tipo_Produto,Marca_Produto,Região_Atendimento,Canal_Venda,Programa_Fidelidade,Temperatura,Satisfacao_Cliente,Tempo_Espera,Metodo_Pagamento
F2040,2025-01-30,16:45,370,397,55,206,20kg,0.51,2.9,Comercial,91.59,199.38,29.3,Amazonas-Rota-04,18,59.1,GLP Residencial,Fogás,Amazonas,Revenda,970,29.7,1,7.3,Dinheiro
F4812,2025-01-30,21:19,301,691,93,158,20kg,0.32,2.6,Residencial,113.54,146.34,19.09,Acre-Rota-07,90,12.0,GLP Industrial,Fogás,Acre,Revenda,334,30.8,2,11.7,Dinheiro
F5171,2025-01-30,06:09,252,570,54,185,13kg,0.29,1.8,Residencial,149.97,122.49,47.81,Amapá-Rota-09,76,20.7,GLP Residencial,Fogás,Amapá,Revenda,850,29.5,1,13.6,Boleto
F9584,2025-01-30,17:27,289,787,97,195,20kg,0.55,8.3,Residencial,148.06,180.1,45.22,Roraima-Rota-02,25,12.4,GLP Industrial,Fogás,Roraima,Revenda,292,32.0,2,15.9,Boleto
F2289,2025-01-30,08:21,188,598,63,226,45kg,0.19,2.0,Comercial,139.78,132.38,10.71,Rondônia-Rota-05,58,64.2,GLP Comercial,Fogás,Rondônia,Revenda,845,28.6,3,21.6,Dinheiro
F2143,2025-01-30,15:23,302,497,77,111,45kg,0.51,5.7,Industrial,112.16,173.75,46.15,Amazonas-Rota-04,49,24.5,GLP Industrial,Fogás,Amazonas,Revenda,630,30.6,4,27.6,Dinheiro
F2040,2025-01-30,20:10,420,360,41,246,20kg,0.25,5.9,Comercial,82.74,175.31,47.52,Rondônia-Rota-01,53,95.7,GLP Industrial,Fogás,Rondônia,Venda Direta,920,28.7,3,32.3,Boleto
F8640,2025-01-30,15:50,266,764,27,212,45kg,0.28,4.0,Condomínio,100.82,90.31,38.18,Acre-Rota-09,33,60.9,GLP Industrial,Fogás,Acre,Revenda,461,31.1,5,2.9,Dinheiro
F7878,2025-01-30,08:42,404,850,46,269,45kg,0.53,4.9,Residencial,121.55,151.9,24.08,Amapá-Rota-09,50,38.5,GLP Comercial,Ultragaz,Amapá,Venda Direta,759,28.5,5,35.3,Boleto
F7494,2025-01-30,06:40,370,352,36,257,13kg,0.2,6.8,Residencial,83.36,159.13,29.28,Amapá-Rota-01,15,59.6,GLP Granel,Fogás,Amapá,Revenda,202,28.6,4,39.1,Boleto
F4711,2025-01-30,06:19,372,785,83,107,190kg,0.12,8.7,Condomínio,107.07,148.35,33.02,Acre-Rota-07,119,16.8,GLP Granel,Fogás,Acre,Revenda,407,29.4,2,47.9,Dinheiro
F3844,2025-01-30,08:38,196,648,68,148,20kg,0.34,2.3,Comercial,120.19,111.72,48.84,Amazonas-Rota-04,111,86.7,GLP Residencial,Fogás,Amazonas,Venda Direta,817,30.1,2,25.4,Boleto
F5483,2025-01-30,12:21,230,846,87,256,190kg,0.47,5.7,Residencial,123.35,186.03,31.44,Amapá-Rota-09,44,24.6,GLP Industrial,Fogás,Amapá,Revenda,795,30.8,1,4.1,Cartão
F8688,2025-01-30,06:58,442,916,95,249,45kg,0.18,5.9,Residencial,135.14,164.58,46.02,Acre-Rota-02,25,40.3,GLP Residencial,Fogás,Acre,Revenda,141,28.9,1,10.5,Boleto
F7791,2025-01-30,14:16,108,853,95,173,190kg,0.54,4.6,Residencial,133.99,117.61,13.31,Roraima-Rota-05,44,98.8,GLP Residencial,Fogás,Roraima,Venda Direta,900,30.5,4,46.8,Cartão
F3452,2025-01-30,11:18,285,582,89,249,45kg,0.25,2.8,Residencial,118.01,184.03,31.78,Rondônia-Rota-08,107,37.5,GLP Comercial,Fogás,Rondônia,E-commerce,852,28.4,5,21.9,Cartão
F1230,2025-01-30,11:37,70,356,25,107,13kg,0.37,2.7,Comercial,144.52,141.02,26.36,Amazonas-Rota-08,54,60.3,GLP Residencial,Fogás,Amazonas,Revenda,927,29.6,3,15.2,Dinheiro
F3001,2025-01-30,15:25,340,953,96,196,190kg,0.57,2.6,Residencial,143.02,160.74,23.55,Amapá-Rota-03,48,87.9,GLP Industrial,Ultragaz,Amapá,E-commerce,842,31.0,4,8.6,PIX
F8926,2025-01-30,11:18,318,707,52,279,13kg,0.28,2.2,Residencial,134.01,115.19,47.62,Roraima-Rota-03,88,52.8,GLP Comercial,Fogás,Roraima,E-commerce,803,30.9,2,16.3,Boleto
F4514,2025-01-30,14:53,237,555,31,273,45kg,0.48,3.1,Residencial,74.74,152.18,31.27,Roraima-Rota-02,105,40.3,GLP Residencial,Ultragaz,Roraima,Revenda,605,29.5,3,47.4,Dinheiro
F9585,2025-01-30,10:44,316,569,90,134,20kg,0.5,2.5,Comercial,72.83,103.92,15.76,Acre-Rota-05,104,48.2,GLP Residencial,Ultragaz,Acre,E-commerce,786,31.2,2,1.4,Cartão
F1251,2025-01-30,16:19,56,406,74,131,45kg,0.11,9.9,Residencial,142.08,95.13,31.78,Acre-Rota-07,105,67.8,GLP Granel,Fogás,Acre,Revenda,904,32.1,3,36.8,PIX
F8052,2025-01-30,07:39,304,380,81,263,20kg,0.31,1.4,Residencial,95.65,116.6,25.36,Acre-Rota-03,27,68.0,GLP Granel,Ultragaz,Acre,Revenda,708,31.0,4,44.6,Dinheiro
F3337,2025-01-30,18:38,457,494,62,164,45kg,0.54,6.8,Condomínio,80.85,145.85,25.54,Amazonas-Rota-08,83,61.3,GLP Comercial,Fogás,Amazonas,Venda Direta,288,28.2,4,44.1,PIX
F3467,2025-01-30,21:56,298,974,25,100,20kg,0.5,8.2,Comercial,119.95,174.02,17.35,Amazonas-Rota-06,49,59.6,GLP Comercial,Fogás,Amazonas,Revenda,246,29.9,5,38.9,Cartão
F2120,2025-01-30,12:23,89,577,89,236,20kg,0.16,1.1,Residencial,85.04,184.07,31.42,Rondônia-Rota-07,115,82.9,GLP Comercial,Fogás,Rondônia,Revenda,646,31.6,2,24.2,Boleto
F3150,2025-01-31,13:37,279,893,53,183,190kg,0.53,5.3,Residencial,113.73,124.77,36.73,Amapá-Rota-08,88,9.0,GLP Comercial,Fogás,Amapá,Venda Direta,674,33.3,1,41.5,Boleto
F3792,2025-01-31,08:54,137,507,89,227,45kg,0.16,7.5,Comercial,149.11,153.71,21.08,Roraima-Rota-09,55,53.7,GLP Residencial,Fogás,Roraima,Revenda,953,33.4,2,43.5,Cartão
F8628,2025-01-31,10:14,276,402,66,140,20kg,0.22,3.7,Comercial,76.85,114.43,20.84,Rondônia-Rota-09,109,54.3,GLP Industrial,Fogás,Rondônia,Revenda,667,34.6,3,18.7,Dinheiro
F9231,2025-01-31,08:18,123,726,97,123,45kg,0.52,8.0,Comercial,80.58,153.68,12.08,Rondônia-Rota-01,50,97.2,GLP Comercial,Fogás,Rondônia,E-commerce,478,32.7,1,16.1,Dinheiro
F9873,2025-01-31,08:58,376,653,61,276,13kg,0.59,2.9,Comercial,138.78,186.5,25.03,Rondônia-Rota-03,111,84.4,GLP Granel,Fogás,Rondônia,E-commerce,76,32.7,2,28.2,Cartão
F6624,2025-01-31,07:45,145,460,60,200,13kg,0.42,3.1,Industrial,118.4,137.34,37.3,Amapá-Rota-01,89,40.5,GLP Residencial,Fogás,Amapá,Revenda,939,34.8,1,29.7,Cartão
F9200,2025-01-31,21:12,334,325,69,242,13kg,0.57,5.7,Residencial,97.37,174.86,33.97,Amapá-Rota-01,51,31.7,GLP Comercial,Fogás,Amapá,Revenda,846,31.9,1,30.2,Dinheiro
F8206,2025-01-31,06:00,388,646,61,184,190kg,0.31,1.6,Industrial,87.98,124.91,31.58,Amapá-Rota-01,97,36.4,GLP Comercial,Fogás,Amapá,E-commerce,121,31.9,4,7.3,Cartão
F6156,2025-01-31,11:13,115,834,98,216,45kg,0.42,5.0,Residencial,102.1,158.66,40.14,Roraima-Rota-09,33,75.8,GLP Residencial,Fogás,Roraima,Revenda,505,34.3,2,47.0,Cartão
F4045,2025-01-31,16:09,454,692,93,177,45kg,0.59,6.6,Residencial,92.87,124.32,19.22,Amazonas-Rota-08,70,72.3,GLP Industrial,Fogás,Amazonas,Revenda,435,34.5,3,11.6,Dinheiro
F6915,2025-01-31,14:45,396,682,98,229,13kg,0.15,3.3,Residencial,110.15,164.93,26.03,Rondônia-Rota-04,116,48.9,GLP Residencial,Fogás,Rondônia,E-commerce,866,35.1,1,3.1,Boleto
F8494,2025-01-31,18:11,436,602,79,110,45kg,0.13,2.4,Residencial,144.48,92.9,45.28,Amazonas-Rota-08,102,25.0,GLP Industrial,Fogás,Amazonas,Revenda,849,32.9,5,36.7,Cartão
F2039,2025-01-31,20:05,280,302,89,239,190kg,0.53,7.1,Residencial,149.57,129.29,47.44,Roraima-Rota-07,28,46.0,GLP Comercial,Fogás,Roraima,E-commerce,67,34.6,5,20.5,Boleto
F2573,2025-01-31,09:22,308,670,73,267,45kg,0.26,4.8,Comercial,71.52,128.79,41.85,Roraima-Rota-09,52,27.5,GLP Granel,Fogás,Roraima,Revenda,15,32.0,2,24.9,Boleto
F3397,2025-01-31,12:03,356,880,50,152,20kg,0.52,3.4,Residencial,99.78,138.64,45.66,Roraima-Rota-08,17,75.4,GLP Residencial,Fogás,Roraima,Revenda,29,34.2,3,16.8,Cartão
F7565,2025-01-31,12:27,475,441,35,196,190kg,0.56,4.3,Residencial,134.34,127.56,18.02,Amazonas-Rota-02,117,57.0,GLP Granel,Fogás,Amazonas,Venda Direta,372,34.3,1,12.1,Boleto
F5223,2025-01-31,16:14,311,243,34,118,13kg,0.14,9.4,Comercial,91.6,173.86,19.3,Roraima-Rota-09,49,32.9,GLP Granel,Fogás,Roraima,Venda Direta,596,33.4,1,25.3,Cartão
F8444,2025-01-31,06:27,304,726,49,254,45kg,0.14,6.6,Industrial,131.32,183.81,19.85,Amazonas-Rota-05,74,12.1,GLP Industrial,Fogás,Amazonas,Revenda,635,34.3,3,20.4,PIX
F8291,2025-01-31,21:55,211,430,57,218,45kg,0.21,9.1,Residencial,94.69,176.74,15.38,Roraima-Rota-08,111,82.5,GLP Residencial,Fogás,Roraima,Venda Direta,359,32.5,3,41.0,Cartão
F4895,2025-01-31,21:29,322,619,64,234,190kg,0.48,1.7,Residencial,130.27,179.05,23.1,Rondônia-Rota-01,107,51.4,GLP Comercial,Fogás,Rondônia,E-commerce,918,32.2,1,29.1,PIX
F9421,2025-01-31,06:55,489,673,49,220,20kg,0.43,1.1,Condomínio,75.13,116.17,30.07,Roraima-Rota-09,111,5.5,GLP Industrial,Fogás,Roraima,E-commerce,826,34.0,4,32.0,Dinheiro
F7082,2025-01-31,11:04,495,986,74,193,190kg,0.18,3.9,Residencial,148.27,130.75,33.03,Amapá-Rota-03,74,87.5,GLP Comercial,Fogás,Amapá,Revenda,274,32.9,3,12.1,Boleto
F9884,2025-01-31,08:37,207,646,60,176,190kg,0.2,1.6,Residencial,92.54,147.81,47.52,Rondônia-Rota-03,48,62.4,GLP Residencial,Fogás,Rondônia,Revenda,329,33.6,1,37.3,Boleto
